scenario,variant,profile,seed,mode,offered,accepted,refused,acked,failed,ack_p99_ns,ack_max_ns,produce_requests,wire_bytes,partition_pending_gap_ns,first_observation_wait_max_ns,broker_attempts_max,last_terminal_ns
topology.multi-topic-isolation,lanes1,common,0,broker-ready,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes1,common,0,sealed,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes1,original,0,broker-ready,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.multi-topic-isolation,lanes1,original,0,sealed,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.multi-topic-isolation,lanes4,common,0,broker-ready,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes4,common,0,sealed,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes4,original,0,broker-ready,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.multi-topic-isolation,lanes4,original,0,sealed,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.partition-expansion,metadata1000ms,common,0,broker-ready,9112,9112,0,9112,0,7000000,9000000,2689,5589506,9000000,6821001,1,20016000000
topology.partition-expansion,metadata1000ms,common,0,sealed,9112,9112,0,9112,0,17000000,26000000,5191,5711588,23000000,24001001,1,20016000000
topology.partition-expansion,metadata1000ms,original,0,broker-ready,9112,9112,0,9112,0,7000000,8000000,5335,5724916,8000000,5820000,1,20016000000
topology.partition-expansion,metadata1000ms,original,0,sealed,9112,9112,0,9112,0,7000000,8000000,5335,5724916,8000000,5820000,1,20016000000
topology.partition-expansion,metadata20ms,common,0,broker-ready,9112,9112,0,9112,0,8000000,9000000,2687,5630742,9000000,6821001,1,20016000000
topology.partition-expansion,metadata20ms,common,0,sealed,9112,9112,0,9112,0,17000000,26000000,5191,5752808,23000000,24001001,1,20016000000
topology.partition-expansion,metadata20ms,original,0,broker-ready,9112,9112,0,9112,0,7000000,8000000,5335,5766136,8000000,5820000,1,20016000000
topology.partition-expansion,metadata20ms,original,0,sealed,9112,9112,0,9112,0,7000000,8000000,5335,5766136,8000000,5820000,1,20016000000
