scenario,variant,profile,size,seed,adapter,offered,accepted,refused,acked,failed,duration_ns,ack_p50_ns,ack_p99_ns,ack_max_ns,failed_max_ns,first_observation_wait_p99_ns,first_observation_wait_max_ns,broker_attempts_max,broker_record_observations,attempted_records,produce_requests,wire_bytes,request_records_p50,global_pending_gap_ns,partition_pending_gap_ns,gap_partition,gap_end_kind,deadline_overshoot_count,sender_errors,max_source_lag_ns,fault_exposure_comparable,last_offer_ns,last_terminal_ns,source_offer_gap_max_ns
soft.one-way-loss-responses,outage300ms-i5,common,full,0,native,17385,17385,0,17385,0,12323000000,23000000,28000000,346000000,,23641007,341237000,2,17393,17385,9111,11036908,1,23000000,314000000,3,ack,0,0,0,True,12299000000,12323000000,91000000
soft.one-way-loss-responses,outage3000ms-i1,original,full,0,classic,72095,72095,0,72095,0,15007607000,4404000,13211000,3042422000,,9009000,3038220000,2,72101,72095,8709,41965262,8,27020000,3033958000,0,ack,0,0,0,True,14999200000,15007607000,2998725000
soft.one-way-loss-responses,outage3000ms-i1,original,full,0,native,41169,41169,0,41169,0,15010000000,9000000,22000000,3017000000,,17291000,3011974883,2,41173,41169,16589,24981531,2,23000000,3010000000,3,ack,0,0,0,True,14998000000,15010000000,2816000000
soft.one-way-loss-responses,outage3000ms-i1,common,full,0,classic,72095,72095,0,72095,0,15007607000,4404000,13211000,3042422000,,9009000,3038220000,2,72101,72095,8709,41965262,8,27020000,3033958000,0,ack,0,0,0,True,14999200000,15007607000,2998725000
soft.one-way-loss-responses,outage3000ms-i1,common,full,0,native,45010,45010,0,45010,0,15010000000,9000000,18000000,3018000000,,13230007,3012846526,2,45015,45010,8861,26680986,5,23000000,3013000000,0,ack,0,0,0,True,14999000000,15010000000,2881000000
soft.one-way-loss-responses,outage3000ms-i5,original,full,0,classic,21597,21597,0,21597,0,15020898000,20015000,24017000,3047822000,,19815000,3043620000,2,21607,21597,9585,13549908,2,16618000,3024927000,0,ack,0,0,0,True,14999482000,15020898000,2862400000
soft.one-way-loss-responses,outage3000ms-i5,original,full,0,native,21092,21092,0,21092,0,15023000000,23000000,28000000,3026000000,,23037000,3021219000,2,21104,21092,16652,13770113,1,23000000,3006000000,0,ack,0,0,0,True,14999000000,15023000000,2857000000
soft.one-way-loss-responses,outage3000ms-i5,common,full,0,classic,21597,21597,0,21597,0,15020898000,20015000,24017000,3047822000,,19815000,3043620000,2,21607,21597,9585,13549908,2,16618000,3024927000,0,ack,0,0,0,True,14999482000,15020898000,2862400000
soft.one-way-loss-responses,outage3000ms-i5,common,full,0,native,18067,18067,0,18067,0,15022000000,23000000,28000000,3046000000,,23641007,3041237000,2,18075,18067,9785,11497253,1,23000000,3014000000,3,ack,0,0,0,True,14999000000,15022000000,2791000000
soft.sustained-random-loss,loss1-slow0,original,full,0,classic,6874,6874,0,6859,15,30093474000,9404000,20620000,29775602000,29999619000,5205000,29546786000,2,6916,6874,1687,4085858,4,14077404000,30011828000,3,ack,0,3,0,True,15998660000,30093474000,228617000
soft.sustained-random-loss,loss1-slow0,original,full,0,native,58371,58371,0,58371,0,17008000000,10000000,34000000,284000000,,15462632,272689124,3,58774,58371,18109,35012699,3,23000000,279000000,3,ack,0,0,0,True,16998000000,17008000000,23000000
soft.sustained-random-loss,loss1-slow0,common,full,0,classic,85121,85121,0,85121,0,17007628000,6407000,25220000,65647000,,9807000,61445000,3,85580,85121,9230,49683035,10,16618000,62044000,0,ack,0,0,0,True,16998222000,17007628000,31000000
soft.sustained-random-loss,loss1-slow0,common,full,0,native,50324,50324,0,50324,0,17008000000,12000000,29000000,73000000,,20522903,66960890,3,50570,50324,11415,29937804,4,23000000,68000000,0,ack,0,0,0,True,16998000000,17008000000,27000000
soft.sustained-random-loss,loss1-slow1,original,full,0,classic,6851,6851,0,6828,23,30151036000,9404000,13212000,29998182000,30000584000,8205000,29674154000,2,6864,6851,1686,4074371,4,14143540000,30015796000,0,ack,0,4,0,True,15994089000,30151036000,333637000
soft.sustained-random-loss,loss1-slow1,original,full,0,native,41951,41951,0,41951,0,17008000000,10000000,161000000,958000000,,131087055,776528613,4,42221,41951,13084,25163046,3,23000000,804000000,3,ack,0,0,0,True,16998000000,17008000000,361000000
soft.sustained-random-loss,loss1-slow1,common,full,0,classic,65985,65985,0,65985,0,17008807000,6806000,113670000,323762000,,97251000,317760000,3,66331,65985,7573,38561504,9,13212000,320159000,0,ack,0,0,0,True,16999400000,17008807000,234913000
soft.sustained-random-loss,loss1-slow1,common,full,0,native,36355,36355,0,36355,0,17015000000,10000000,174000000,545000000,,161454822,539249346,3,36503,36355,8503,21649160,4,23000000,544000000,0,ack,0,0,0,True,16999000000,17015000000,229000000
soft.sustained-random-loss,loss5-slow0,original,full,0,classic,6874,6874,0,6859,15,30093474000,9404000,20620000,29775602000,29999619000,5205000,29546786000,2,6916,6874,1687,4085858,4,14077404000,30011828000,3,ack,0,3,0,True,15998660000,30093474000,228617000
soft.sustained-random-loss,loss5-slow0,original,full,0,native,42960,42960,0,42960,0,17006000000,10000000,186000000,377000000,,51324008,329417303,4,44363,42960,14107,26490543,3,23000000,330000000,0,ack,0,0,0,True,16996000000,17006000000,193000000
soft.sustained-random-loss,loss5-slow0,common,full,0,classic,71767,71767,0,71767,0,17008031000,7404000,41630000,131485000,,28226000,127283000,3,73372,71767,8279,42991146,9,16618000,84452000,0,ack,0,0,0,True,16998428000,17008031000,31000000
soft.sustained-random-loss,loss5-slow0,common,full,0,native,44356,44356,0,44356,0,17012000000,12000000,61000000,254000000,,38693961,243588273,3,45372,44356,10478,27326323,4,23000000,167000000,3,ack,0,0,0,True,16999000000,17012000000,27000000
soft.sustained-random-loss,loss5-slow1,original,full,0,classic,6851,6851,0,6828,23,30151036000,9404000,13212000,29998182000,30000584000,8205000,29674154000,2,6864,6851,1686,4074371,4,14143540000,30015796000,0,ack,0,4,0,True,15994089000,30151036000,333637000
soft.sustained-random-loss,loss5-slow1,original,full,0,native,25391,25391,0,25391,0,17009000000,10000000,389000000,1063000000,,185589742,980530344,3,26057,25391,8621,15600532,3,23000000,656000000,0,ack,0,0,0,True,16999000000,17009000000,390000000
soft.sustained-random-loss,loss5-slow1,common,full,0,classic,36527,36527,0,36527,0,17006677000,8208000,254127000,771579000,,173887000,737163000,3,37234,36527,5138,21948525,7,14407000,561670000,0,ack,0,0,0,True,16997871000,17006677000,259324000
soft.sustained-random-loss,loss5-slow1,common,full,0,native,21108,21108,0,21108,0,17008000000,10000000,417000000,3292000000,,237488072,3277709210,3,21551,21108,5006,12879145,4,23000000,1691000000,0,ack,0,0,0,True,16996000000,17008000000,1185000000
soft.throttle-window,i1,original,full,0,classic,58948,58948,0,58948,0,17008533000,6406000,11809000,2467102000,,7607000,2462900000,1,58948,58948,6628,34213437,9,27020000,505225000,0,ack,0,0,0,True,16998723000,17008533000,448398000
soft.throttle-window,i1,original,full,0,native,41839,41839,0,41839,0,17007000000,10000000,10000000,509000000,,5203000,504608000,1,41839,41839,13153,24948976,3,23000000,509000000,3,ack,0,0,0,True,16997000000,17007000000,429000000
soft.throttle-window,i1,common,full,0,classic,58948,58948,0,58948,0,17008533000,6406000,11809000,2467102000,,7607000,2462900000,1,58948,58948,6628,34213437,9,27020000,505225000,0,ack,0,0,0,True,16998723000,17008533000,448398000
soft.throttle-window,i1,common,full,0,native,44163,44163,0,44163,0,17011000000,9000000,14000000,509000000,,9606001,504010016,1,44163,44163,8361,25762439,5,23000000,509000000,0,ack,0,0,0,True,16998000000,17011000000,429000000
soft.throttle-window,i5,original,full,0,classic,56565,56565,0,56565,0,17008267000,7806000,12409000,516836000,,8207000,512634000,1,56565,56565,6679,32873947,9,18619000,512833000,3,ack,0,0,0,True,16997659000,17008267000,445996000
soft.throttle-window,i5,original,full,0,native,41839,41839,0,41839,0,17007000000,10000000,10000000,509000000,,5203000,504608000,1,41839,41839,13652,25007858,3,23000000,509000000,3,ack,0,0,0,True,16997000000,17007000000,429000000
soft.throttle-window,i5,common,full,0,classic,56565,56565,0,56565,0,17008267000,7806000,12409000,516836000,,8207000,512634000,1,56565,56565,6679,32873947,9,18619000,512833000,3,ack,0,0,0,True,16997659000,17008267000,445996000
soft.throttle-window,i5,common,full,0,native,35239,35239,0,35239,0,17007000000,10000000,28000000,508000000,,23541001,503618002,1,35239,35239,8813,20901451,4,23000000,508000000,3,ack,0,0,0,True,16997000000,17007000000,423000000
soft.retriable-error-storm,error19-slow0,original,full,0,classic,54522,54522,0,54522,0,14006732000,7806000,11409000,2093798000,,7207000,2049968000,25,54774,54522,6275,31812439,9,18619000,2093798000,3,ack,0,0,0,True,13997925000,14006732000,1997728000
soft.retriable-error-storm,error19-slow0,original,full,0,native,39632,39632,0,39632,0,14005000000,10000000,10000000,2034000000,,5203000,2007490173,17,39929,39632,12856,23910988,3,23000000,2029000000,0,ack,0,0,0,True,13995000000,14005000000,1923000000
soft.retriable-error-storm,error19-slow0,common,full,0,classic,54522,54522,0,54522,0,14006732000,7806000,11409000,2093798000,,7207000,2049968000,25,54774,54522,6275,31812439,9,18619000,2093798000,3,ack,0,0,0,True,13997925000,14006732000,1997728000
soft.retriable-error-storm,error19-slow0,common,full,0,native,33854,33854,0,33854,0,14017000000,12000000,20000000,2126000000,,15319001,2095062290,16,34109,33854,8467,20232429,4,23000000,2122000000,3,ack,0,0,0,True,13997000000,14017000000,2004000000
soft.retriable-error-storm,error19-slow1,original,full,0,classic,54232,54232,0,54232,0,14007307000,7407000,11408000,2200253000,,7206000,2120738000,6,54289,54232,6175,31528745,9,13212000,2200253000,3,ack,0,0,0,True,13999105000,14007307000,2065104000
soft.retriable-error-storm,error19-slow1,original,full,0,native,35463,35463,0,35463,0,14006000000,10000000,10000000,3410000000,,5203000,975573059,6,35574,35463,11673,21270202,3,402000000,3410000000,3,ack,0,0,0,True,13996000000,14006000000,2349000000
soft.retriable-error-storm,error19-slow1,common,full,0,classic,54232,54232,0,54232,0,14007307000,7407000,11408000,2200253000,,7206000,2120738000,6,54289,54232,6175,31528745,9,13212000,2200253000,3,ack,0,0,0,True,13999105000,14007307000,2065104000
soft.retriable-error-storm,error19-slow1,common,full,0,native,33727,33727,0,33727,0,14017000000,11000000,20000000,2336000000,,15301001,175926404,5,33826,33727,8272,19983888,4,23000000,2332000000,3,ack,0,0,0,True,13998000000,14017000000,2214000000
soft.retriable-error-storm,error7-slow0,original,full,0,classic,54522,54522,0,54522,0,14006732000,7806000,11409000,2093798000,,7207000,2049968000,25,54774,54522,6275,31812439,9,18619000,2093798000,3,ack,0,0,0,True,13997925000,14006732000,1997728000
soft.retriable-error-storm,error7-slow0,original,full,0,native,39632,39632,0,39632,0,14005000000,10000000,10000000,2034000000,,5203000,2007490173,17,39929,39632,12856,23910988,3,23000000,2029000000,0,ack,0,0,0,True,13995000000,14005000000,1923000000
soft.retriable-error-storm,error7-slow0,common,full,0,classic,54522,54522,0,54522,0,14006732000,7806000,11409000,2093798000,,7207000,2049968000,25,54774,54522,6275,31812439,9,18619000,2093798000,3,ack,0,0,0,True,13997925000,14006732000,1997728000
soft.retriable-error-storm,error7-slow0,common,full,0,native,33854,33854,0,33854,0,14017000000,12000000,20000000,2126000000,,15319001,2095062290,16,34109,33854,8467,20232429,4,23000000,2122000000,3,ack,0,0,0,True,13997000000,14017000000,2004000000
soft.retriable-error-storm,error7-slow1,original,full,0,classic,54232,54232,0,54232,0,14007307000,7407000,11408000,2200253000,,7206000,2120738000,6,54289,54232,6175,31528745,9,13212000,2200253000,3,ack,0,0,0,True,13999105000,14007307000,2065104000
soft.retriable-error-storm,error7-slow1,original,full,0,native,35463,35463,0,35463,0,14006000000,10000000,10000000,3410000000,,5203000,975573059,6,35574,35463,11673,21270202,3,402000000,3410000000,3,ack,0,0,0,True,13996000000,14006000000,2349000000
soft.retriable-error-storm,error7-slow1,common,full,0,classic,54232,54232,0,54232,0,14007307000,7407000,11408000,2200253000,,7206000,2120738000,6,54289,54232,6175,31528745,9,13212000,2200253000,3,ack,0,0,0,True,13999105000,14007307000,2065104000
soft.retriable-error-storm,error7-slow1,common,full,0,native,33727,33727,0,33727,0,14017000000,11000000,20000000,2336000000,,15301001,175926404,5,33826,33727,8272,19983888,4,23000000,2332000000,3,ack,0,0,0,True,13998000000,14017000000,2214000000
soft.retriable-error-storm,error6-slow0,original,full,0,classic,69026,69026,0,69026,0,14008779000,5808000,10608000,24623000,,6406000,20421000,2,69036,69026,6610,39990272,10,18619000,21817000,3,ack,0,0,0,True,13999971000,14008779000,31000000
soft.retriable-error-storm,error6-slow0,original,full,0,native,44895,44895,0,44895,0,14013000000,10000000,19000000,29000000,,14275000,19143804,2,44900,44895,13489,26714740,3,23000000,29000000,3,ack,0,0,0,True,13997000000,14013000000,23000000
soft.retriable-error-storm,error6-slow0,common,full,0,classic,69026,69026,0,69026,0,14008779000,5808000,10608000,24623000,,6406000,20421000,2,69036,69026,6610,39990272,10,18619000,21817000,3,ack,0,0,0,True,13999971000,14008779000,31000000
soft.retriable-error-storm,error6-slow0,common,full,0,native,36569,36569,0,36569,0,14026000000,12000000,24000000,48000000,,19688001,43045001,2,36572,36569,8630,21601178,4,23000000,38000000,3,ack,0,0,0,True,13998000000,14026000000,23000000
soft.retriable-error-storm,error6-slow1,original,full,0,classic,68020,68020,0,68020,0,14007504000,6006000,10809000,96119000,,6605000,87112000,2,68027,68020,6565,39417207,10,13212000,92117000,0,ack,0,0,0,True,13998696000,14007504000,90000000
soft.retriable-error-storm,error6-slow1,original,full,0,native,45095,45095,0,45095,0,14006000000,10000000,16000000,176000000,,11653000,170209000,2,45100,45095,13581,26887216,3,23000000,171000000,0,ack,0,0,0,True,13996000000,14006000000,69000000
soft.retriable-error-storm,error6-slow1,common,full,0,classic,68020,68020,0,68020,0,14007504000,6006000,10809000,96119000,,6605000,87112000,2,68027,68020,6565,39417207,10,13212000,92117000,0,ack,0,0,0,True,13998696000,14007504000,90000000
soft.retriable-error-storm,error6-slow1,common,full,0,native,36434,36434,0,36434,0,14017000000,12000000,24000000,184000000,,19636404,171522404,2,36437,36434,8593,21519647,4,23000000,180000000,3,ack,0,0,0,True,13999000000,14017000000,62000000
soft.disconnect-storm,i1,original,full,0,classic,88441,88441,0,88441,0,17008632000,4404000,33428000,127717000,,22818000,114707000,4,89431,88441,10724,52086658,8,27020000,108101000,0,ack,0,0,0,True,16999823000,17008632000,59254000
soft.disconnect-storm,i1,original,full,0,native,49483,49483,0,49483,0,17009000000,9000000,65000000,418000000,,53626146,413493691,6,49947,49483,20608,30369683,2,23000000,414000000,3,ack,0,0,0,True,16997000000,17009000000,66000000
soft.disconnect-storm,i1,common,full,0,classic,88441,88441,0,88441,0,17008632000,4404000,33428000,127717000,,22818000,114707000,4,89431,88441,10724,52086658,8,27020000,108101000,0,ack,0,0,0,True,16999823000,17008632000,59254000
soft.disconnect-storm,i1,common,full,0,native,51641,51641,0,51641,0,17010000000,9000000,79000000,269000000,,63601132,262579074,4,52086,51641,10900,30987376,4,23000000,160000000,0,ack,0,0,0,True,16998000000,17010000000,52000000
soft.disconnect-storm,i5,original,full,0,classic,25901,25901,0,25901,0,17020961000,20015000,92474000,275212000,,74453000,265410000,4,26291,25901,11870,16867317,2,16618000,239185000,0,ack,0,0,0,True,16999350000,17020961000,31000000
soft.disconnect-storm,i5,original,full,0,native,25184,25184,0,25184,0,17022000000,22000000,129000000,689000000,,106705173,684067574,6,25439,25184,20020,17110103,1,23000000,601000000,0,ack,0,0,0,True,16999000000,17022000000,467000000
soft.disconnect-storm,i5,common,full,0,classic,25901,25901,0,25901,0,17020961000,20015000,92474000,275212000,,74453000,265410000,4,26291,25901,11870,16867317,2,16618000,239185000,0,ack,0,0,0,True,16999350000,17020961000,31000000
soft.disconnect-storm,i5,common,full,0,native,20991,20991,0,20991,0,17023000000,24000000,149000000,822000000,,137517392,817199290,4,21173,20991,11556,13838467,1,23000000,462000000,0,ack,0,0,0,True,16999000000,17023000000,404000000
soft.slow-setup,request200ms,original,full,0,classic,55671,55671,0,55671,0,17005634000,7610000,11409000,5173531000,,7207000,5167928000,2,55681,55671,6512,32351132,9,18619000,5173531000,3,ack,0,0,0,True,16996828000,17005634000,5101293000
soft.slow-setup,request200ms,original,full,0,native,40427,40427,0,40427,0,17005000000,10000000,10000000,5148000000,,5203000,5141954959,2,40428,40427,13024,24144250,3,23000000,5143000000,0,ack,0,0,0,True,16995000000,17005000000,5063000000
soft.slow-setup,request200ms,common,full,0,classic,55671,55671,0,55671,0,17005634000,7610000,11409000,5173531000,,7207000,5167928000,2,55681,55671,6512,32351132,9,18619000,5173531000,3,ack,0,0,0,True,16996828000,17005634000,5101293000
soft.slow-setup,request200ms,common,full,0,native,35787,35787,0,35787,0,17005000000,10000000,20000000,5182000000,,15277001,5175591086,2,35788,35787,8493,21129042,4,23000000,5178000000,0,ack,0,0,0,True,16995000000,17005000000,5060000000
soft.slow-setup,request2000ms,original,full,0,classic,71889,71889,0,71889,0,17006138000,7208000,11409000,1852835000,,7207000,1847232000,2,71899,71889,8071,41741279,9,18619000,1852835000,3,ack,0,0,0,True,16997732000,17006138000,1780597000
soft.slow-setup,request2000ms,original,full,0,native,51020,51020,0,51020,0,17006000000,10000000,10000000,1844000000,,5203000,1838216891,2,51021,51020,16325,30456601,3,23000000,1839000000,0,ack,0,0,0,True,16996000000,17006000000,1759000000
soft.slow-setup,request2000ms,common,full,0,classic,71889,71889,0,71889,0,17006138000,7208000,11409000,1852835000,,7207000,1847232000,2,71899,71889,8071,41741279,9,18619000,1852835000,3,ack,0,0,0,True,16997732000,17006138000,1780597000
soft.slow-setup,request2000ms,common,full,0,native,46450,46450,0,46450,0,17009000000,10000000,20000000,1851000000,,15253023,1844384752,2,46451,46450,9994,27348729,4,23000000,1847000000,0,ack,0,0,0,True,16999000000,17009000000,1729000000
soft.high-jitter,jitter0ms-i1,original,full,0,classic,4096,4096,0,4096,0,1336010000,10000000,20999000,35001000,,16999000,31001000,1,4096,4096,499,2388003,8,28001000,34003000,0,ack,0,0,0,True,1323007000,1336010000,28001000
soft.high-jitter,jitter0ms-i1,original,full,0,native,4096,4096,0,4096,0,1622000000,13000000,15000000,36000000,,10013000,31002000,1,4096,4096,1192,2431362,3,36000000,36000000,0,ack,0,0,0,True,1608000000,1622000000,36000000
soft.high-jitter,jitter0ms-i1,common,full,0,classic,4096,4096,0,4096,0,1336010000,10000000,20999000,35001000,,16999000,31001000,1,4096,4096,499,2388003,8,28001000,34003000,0,ack,0,0,0,True,1323007000,1336010000,28001000
soft.high-jitter,jitter0ms-i1,common,full,0,native,4096,4096,0,4096,0,1647000000,14000000,16000000,43000000,,11000021,38000001,1,4096,4096,691,2408031,5,36000000,43000000,2,ack,0,0,0,True,1633000000,1647000000,36000000
soft.high-jitter,jitter0ms-i5,original,full,0,classic,4096,4096,0,4096,0,1573115000,12001000,14001000,32002000,,10001000,28002000,1,4096,4096,763,2431921,5,26001000,28002000,1,ack,0,0,0,True,1561114000,1573115000,26001000
soft.high-jitter,jitter0ms-i5,original,full,0,native,4096,4096,0,4096,0,1687000000,13000000,13000000,36000000,,8001000,31002000,1,4096,4096,1334,2448118,3,36000000,36000000,0,ack,0,0,0,True,1674000000,1687000000,36000000
soft.high-jitter,jitter0ms-i5,common,full,0,classic,4096,4096,0,4096,0,1573115000,12001000,14001000,32002000,,10001000,28002000,1,4096,4096,763,2431921,5,26001000,28002000,1,ack,0,0,0,True,1561114000,1573115000,26001000
soft.high-jitter,jitter0ms-i5,common,full,0,native,4096,4096,0,4096,0,1687000000,13000000,14000000,40000000,,9000001,35000001,1,4096,4096,769,2415467,4,36000000,40000000,2,ack,0,0,0,True,1674000000,1687000000,36000000
soft.high-jitter,jitter5ms-i1,original,full,0,classic,4096,4096,0,4096,0,3163800335,22428950,55859235,83673992,,47213957,77165388,1,4096,4096,507,2389733,8,65429766,82872137,2,ack,0,0,0,True,3129011328,3163800335,65429766
soft.high-jitter,jitter5ms-i1,original,full,0,native,4096,4096,0,4096,0,3529000000,27000000,43000000,89000000,,32244897,78868975,1,4096,4096,1180,2430576,3,79000000,89000000,2,ack,0,0,0,True,3494000000,3529000000,79000000
soft.high-jitter,jitter5ms-i1,common,full,0,classic,4096,4096,0,4096,0,3163800335,22428950,55859235,83673992,,47213957,77165388,1,4096,4096,507,2389733,8,65429766,82872137,2,ack,0,0,0,True,3129011328,3163800335,65429766
soft.high-jitter,jitter5ms-i1,common,full,0,native,4096,4096,0,4096,0,3750000000,29000000,44000000,85000000,,34539612,73975828,1,4096,4096,652,2403401,6,81000000,85000000,1,ack,0,0,0,True,3707000000,3750000000,81000000
soft.high-jitter,jitter5ms-i5,original,full,0,classic,4096,4096,0,4096,0,6366062131,51023941,74011708,78894033,,63818296,69519457,1,4096,4096,1588,2554490,2,59741820,75395657,0,ack,0,0,0,True,6319041399,6366062131,59741820
soft.high-jitter,jitter5ms-i5,original,full,0,native,4096,4096,0,4096,0,5440000000,40000000,79000000,89000000,,68982984,78868975,1,4096,4096,2490,2585921,1,79000000,89000000,2,ack,0,0,0,True,5389000000,5440000000,79000000
soft.high-jitter,jitter5ms-i5,common,full,0,classic,4096,4096,0,4096,0,6366062131,51023941,74011708,78894033,,63818296,69519457,1,4096,4096,1588,2554490,2,59741820,75395657,0,ack,0,0,0,True,6319041399,6366062131,59741820
soft.high-jitter,jitter5ms-i5,common,full,0,native,4096,4096,0,4096,0,7692000000,63000000,84000000,89000000,,72907657,78721711,1,4096,4096,1966,2562567,2,81000000,85000000,1,ack,0,0,0,True,7621000000,7692000000,81000000
soft.tiny-chunk-transport,window64k-i1,original,full,0,classic,4096,4096,0,4096,0,834414000,5992000,10077000,17088000,,8073000,15084000,1,4096,4096,431,2374693,10,10077000,15074000,2,ack,0,0,0,True,830325000,834414000,14000000
soft.tiny-chunk-transport,window64k-i1,original,full,0,native,4096,4096,0,4096,0,907000000,9000000,9000000,17000000,,6065000,14056000,1,4096,4096,767,2380897,5,16000000,17000000,1,ack,0,0,0,True,902000000,907000000,16000000
soft.tiny-chunk-transport,window64k-i1,common,full,0,classic,4096,4096,0,4096,0,834414000,5992000,10077000,17088000,,8073000,15084000,1,4096,4096,431,2374693,10,10077000,15074000,2,ack,0,0,0,True,830325000,834414000,14000000
soft.tiny-chunk-transport,window64k-i1,common,full,0,native,4096,4096,0,4096,0,977000000,8000000,12000000,19000000,,9069022,16109001,1,4096,4096,766,2381183,5,16000000,19000000,2,ack,0,0,0,True,968000000,977000000,16000000
soft.tiny-chunk-transport,window64k-i5,original,full,0,classic,4096,4096,0,4096,0,840064000,5074000,10036000,15074000,,8032000,13070000,1,4096,4096,428,2374099,9,10077000,15074000,2,ack,0,0,0,True,832025000,840064000,12000000
soft.tiny-chunk-transport,window64k-i5,original,full,0,native,4096,4096,0,4096,0,907000000,9000000,9000000,17000000,,6065000,14056000,1,4096,4096,767,2380897,5,16000000,17000000,1,ack,0,0,0,True,902000000,907000000,16000000
soft.tiny-chunk-transport,window64k-i5,common,full,0,classic,4096,4096,0,4096,0,840064000,5074000,10036000,15074000,,8032000,13070000,1,4096,4096,428,2374099,9,10077000,15074000,2,ack,0,0,0,True,832025000,840064000,12000000
soft.tiny-chunk-transport,window64k-i5,common,full,0,native,4096,4096,0,4096,0,971000000,8000000,10000000,18000000,,7045001,15054001,1,4096,4096,638,2374375,5,16000000,18000000,1,ack,0,0,0,True,965000000,971000000,16000000
soft.tiny-chunk-transport,window1024k-i1,original,full,0,classic,4096,4096,0,4096,0,834414000,5992000,10077000,17088000,,8073000,15084000,1,4096,4096,431,2374693,10,10077000,15074000,2,ack,0,0,0,True,830325000,834414000,14000000
soft.tiny-chunk-transport,window1024k-i1,original,full,0,native,4096,4096,0,4096,0,907000000,9000000,9000000,17000000,,6065000,14056000,1,4096,4096,767,2380897,5,16000000,17000000,1,ack,0,0,0,True,902000000,907000000,16000000
soft.tiny-chunk-transport,window1024k-i1,common,full,0,classic,4096,4096,0,4096,0,834414000,5992000,10077000,17088000,,8073000,15084000,1,4096,4096,431,2374693,10,10077000,15074000,2,ack,0,0,0,True,830325000,834414000,14000000
soft.tiny-chunk-transport,window1024k-i1,common,full,0,native,4096,4096,0,4096,0,977000000,8000000,12000000,19000000,,9069022,16109001,1,4096,4096,766,2381183,5,16000000,19000000,2,ack,0,0,0,True,968000000,977000000,16000000
soft.tiny-chunk-transport,window1024k-i5,original,full,0,classic,4096,4096,0,4096,0,840064000,5074000,10036000,15074000,,8032000,13070000,1,4096,4096,428,2374099,9,10077000,15074000,2,ack,0,0,0,True,832025000,840064000,12000000
soft.tiny-chunk-transport,window1024k-i5,original,full,0,native,4096,4096,0,4096,0,907000000,9000000,9000000,17000000,,6065000,14056000,1,4096,4096,767,2380897,5,16000000,17000000,1,ack,0,0,0,True,902000000,907000000,16000000
soft.tiny-chunk-transport,window1024k-i5,common,full,0,classic,4096,4096,0,4096,0,840064000,5074000,10036000,15074000,,8032000,13070000,1,4096,4096,428,2374099,9,10077000,15074000,2,ack,0,0,0,True,832025000,840064000,12000000
soft.tiny-chunk-transport,window1024k-i5,common,full,0,native,4096,4096,0,4096,0,971000000,8000000,10000000,18000000,,7045001,15054001,1,4096,4096,638,2374375,5,16000000,18000000,1,ack,0,0,0,True,965000000,971000000,16000000
soft.metadata-loss-during-move,metadata20ms,original,full,0,classic,63074,63074,0,63074,0,14008062000,7806000,12408000,24623000,,8206000,20421000,2,63085,63074,6560,36654972,9,18619000,20620000,1,ack,0,0,0,True,13998055000,14008062000,31000000
soft.metadata-loss-during-move,metadata20ms,original,full,0,native,44572,44572,0,44572,0,14014000000,10000000,20000000,34000000,,15251000,28209000,2,44577,44572,13602,26567509,3,23000000,29000000,0,ack,0,0,0,True,13998000000,14014000000,23000000
soft.metadata-loss-during-move,metadata20ms,common,full,0,classic,61586,61586,0,61586,0,14002858000,7806000,20216000,64841000,,16014000,60639000,2,61597,61586,6433,35995712,9,18619000,60437000,0,ack,0,0,0,True,13997454000,14002858000,35221000
soft.metadata-loss-during-move,metadata20ms,common,full,0,native,36453,36453,0,36453,0,14017000000,12000000,24000000,76000000,,19690007,51346007,3,36468,36453,8621,21558708,4,23000000,74000000,0,ack,0,0,0,True,13997000000,14017000000,23000000
soft.metadata-loss-during-move,metadata1000ms,original,full,0,classic,68701,68701,0,68701,0,14007091000,6404000,10608000,24623000,,6406000,20421000,2,68713,68701,6567,39789764,10,18619000,20620000,1,ack,0,0,0,True,13997283000,14007091000,31000000
soft.metadata-loss-during-move,metadata1000ms,original,full,0,native,44865,44865,0,44865,0,14017000000,10000000,18000000,30000000,,13368000,23209000,2,44870,44865,13719,26720170,3,23000000,30000000,3,ack,0,0,0,True,13999000000,14017000000,23000000
soft.metadata-loss-during-move,metadata1000ms,common,full,0,classic,65644,65644,0,65644,0,14008767000,6605000,14812000,33828000,,9610000,29626000,2,65656,65644,6404,38200848,10,18619000,29424000,2,ack,0,0,0,True,13999959000,14008767000,32420000
soft.metadata-loss-during-move,metadata1000ms,common,full,0,native,36541,36541,0,36541,0,14022000000,12000000,24000000,65000000,,19706001,45965599,3,36553,36541,8632,21588303,4,23000000,63000000,0,ack,0,0,0,True,13998000000,14022000000,23000000
topology.leader-rebalance-churn,i1,original,full,0,classic,274664,274664,0,274664,0,62007641000,7406000,10809000,31424000,,6607000,27222000,2,274779,274664,49539,160691564,5,27020000,27020000,0,ack,0,0,0,True,61998833000,62007641000,27020000
topology.leader-rebalance-churn,i1,original,full,0,native,198139,198139,0,198139,0,62006000000,10000000,10000000,38000000,,5203000,32975648,2,198229,198139,65244,118538211,3,23000000,38000000,0,ack,0,0,0,True,61996000000,62006000000,23000000
