scenario,variant,profile,seed,mode,offered,accepted,refused,acked,failed,ack_p99_ns,ack_max_ns,produce_requests,wire_bytes,partition_pending_gap_ns,first_observation_wait_max_ns,broker_attempts_max,last_terminal_ns
topology.multi-topic-isolation,lanes1,common,0,raw,57912,57912,0,57912,0,8000000,408000000,7239,33237449,204000000,203372000,1,17008000000
topology.multi-topic-isolation,lanes1,common,0,estimated-wire,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes1,original,0,raw,57912,57912,0,57912,0,8000000,408000000,7239,33237449,204000000,203372000,1,17008000000
topology.multi-topic-isolation,lanes1,original,0,estimated-wire,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.multi-topic-isolation,lanes4,common,0,raw,57912,57912,0,57912,0,8000000,408000000,7239,33237449,204000000,203372000,1,17008000000
topology.multi-topic-isolation,lanes4,common,0,estimated-wire,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203753027,1,17005000000
topology.multi-topic-isolation,lanes4,original,0,raw,57912,57912,0,57912,0,8000000,408000000,7239,33237449,204000000,203372000,1,17008000000
topology.multi-topic-isolation,lanes4,original,0,estimated-wire,57912,57912,0,57912,0,9000000,408000000,7237,33237213,204000000,203780000,1,17005000000
topology.partition-expansion,metadata1000ms,common,0,raw,9112,9112,0,9112,0,30000000,31000000,5338,5736945,8000000,29202000,1,20016000000
topology.partition-expansion,metadata1000ms,common,0,estimated-wire,9112,9112,0,9112,0,17000000,26000000,5191,5711588,23000000,24001001,1,20016000000
topology.partition-expansion,metadata1000ms,original,0,raw,9112,9112,0,9112,0,27000000,28000000,5517,5746012,8000000,26175000,1,20016000000
topology.partition-expansion,metadata1000ms,original,0,estimated-wire,9112,9112,0,9112,0,7000000,8000000,5335,5724916,8000000,5820000,1,20016000000
topology.partition-expansion,metadata20ms,common,0,raw,9112,9112,0,9112,0,30000000,31000000,5338,5778165,8000000,29202000,1,20016000000
topology.partition-expansion,metadata20ms,common,0,estimated-wire,9112,9112,0,9112,0,17000000,26000000,5191,5752808,23000000,24001001,1,20016000000
topology.partition-expansion,metadata20ms,original,0,raw,9112,9112,0,9112,0,27000000,28000000,5517,5787232,8000000,26175000,1,20016000000
topology.partition-expansion,metadata20ms,original,0,estimated-wire,9112,9112,0,9112,0,7000000,8000000,5335,5766136,8000000,5820000,1,20016000000
